BNodes,BlCStatus,BlCuts,Error,NSub,Opt,Opt_status,SepaTime,Solver,big_m_mode,budget_fraction,case_id,city,dominance_enabled,enable_output_logs,gap,instance_aggregation_target_nodes,instance_bike_layer_risk_count,instance_bike_possible_stations,instance_bike_transfer_risk_count,instance_budget_fraction,instance_decision_arcs,instance_decision_budget,instance_name,instance_narcs,instance_nnodes,instance_nusers,model_big_m_mode,model_bound_duals,model_enum_runtime,model_enumeration_time_limit,model_fixed_path_bound_method,model_indicator_constraints,model_master_variable_count,model_model_type,model_name,model_parallelize,model_path_counts,model_runtime_override,model_subproblem_binary_linking_variable_count_total,model_subproblem_first_level_variable_count_total,model_subproblem_method,model_subproblem_second_level_variable_count_total,model_use_decision_arc_dominance,nusers,parallel_separation,parallel_subsolver_workers_used,param_mip_solver,param_name,param_parallel_separation,param_runtime,param_seed,param_threads_master,param_threads_sub_con,retained_stations,reused_100_user,reused_previous_result,run_status,runtime,station_selection,sweep_name,threads_master_used,threads_sub_con_used,time_limit,wall_time_seconds
1,,,,,-526.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u300_sd_fixed_network_path,karlsruhe,,false,5.596456382323844e-5,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u300,8756,400,300,fixed_network_path,true,,,,false,,sd,sd_fixed_network_path,,,,,,,,,300,,,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,198.18299984931946,network_balanced,network_balanced_hardness_sweep,16,,600.0,311.268000125885
1,,,,,-104.0,Timelimit,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u300_sd_n_minus_1,karlsruhe,,false,4.947009957972219,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u300,8756,400,300,n_minus_one_most_expensive,true,,,,false,,sd,sd_n_minus_1,,,,,,,,,300,,,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,timeout,600.960000038147,network_balanced,network_balanced_hardness_sweep,16,,600.0,683.4830000400543
1,,600,,300,-526.0,Optimal,1.0857710999999999,BlCSolver,,0.5,karlsruhe_network_balanced_n100_b50_u300_blc_astar_fixed_network_path,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u300,8756,400,300,fixed_network_path,,,,,,2636157,blc,blc_astar_fixed_network_path,,,,0,0,astar,null,,300,true,16,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,59.230000019073486,network_balanced,network_balanced_hardness_sweep,16,16,600.0,136.65000009536743
1,,600,,300,-526.0,Optimal,1.4320822,BlCSolver,,0.5,karlsruhe_network_balanced_n100_b50_u300_blc_astar_n_minus_1,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u300,8756,400,300,n_minus_one_most_expensive,,,,,,2636157,blc,blc_astar_n_minus_1,,,,0,0,astar,null,,300,true,16,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,60.03600001335144,network_balanced,network_balanced_hardness_sweep,16,16,600.0,117.46599984169006
0,,,,,-526.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u300_path_dominance,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u300,8756,400,300,,,3.2109997272491455,600.0,labeling,,,path,path_dominance,false,"{""U23"":1,""U96"":1,""U10"":1,""U126"":1,""U176"":1,""U111"":1,""U19"":1,""U166"":1,""U91"":1,""U189"":1,""U107"":1,""U212"":1,""U121"":1,""U292"":1,""U16"":1,""U155"":1,""U293"":1,""U264"":1,""U7"":1,""U132"":1,""U219"":1,""U257"":2,""U184"":1,""U129"":1,""U275"":1,""U238"":1,""U142"":2,""U1"":1,""U24"":1,""U263"":1,""U43"":1,""U260"":1,""U87"":1,""U109"":1,""U138"":1,""U229"":1,""U119"":1,""U179"":2,""U282"":1,""U243"":1,""U186"":1,""U48"":1,""U57"":1,""U76"":1,""U9"":1,""U29"":1,""U117"":1,""U285"":1,""U67"":1,""U6"":1,""U13"":1,""U149"":1,""U152"":1,""U289"":1,""U188"":1,""U135"":1,""U144"":1,""U148"":1,""U116"":1,""U274"":1,""U167"":1,""U217"":1,""U118"":1,""U187"":1,""U225"":1,""U115"":1,""U250"":1,""U209"":1,""U241"":1,""U262"":1,""U35"":1,""U90"":1,""U54"":1,""U45"":1,""U49"":1,""U62"":1,""U5"":1,""U74"":1,""U203"":1,""U255"":1,""U82"":1,""U73"":1,""U81"":1,""U213"":1,""U8"":1,""U41"":1,""U300"":1,""U177"":1,""U31"":1,""U75"":1,""U83"":1,""U50"":1,""U93"":1,""U216"":1,""U139"":1,""U270"":1,""U78"":1,""U84"":1,""U269"":1,""U46"":1,""U147"":1,""U39"":1,""U68"":1,""U248"":1,""U71"":1,""U291"":1,""U192"":1,""U259"":1,""U103"":1,""U102"":1,""U222"":1,""U183"":1,""U156"":1,""U287"":1,""U204"":1,""U128"":1,""U235"":1,""U154"":1,""U273"":1,""U198"":1,""U226"":1,""U178"":1,""U27"":1,""U191"":1,""U223"":1,""U124"":1,""U267"":1,""U64"":1,""U127"":1,""U182"":1,""U207"":1,""U161"":1,""U130"":1,""U268"":1,""U61"":1,""U141"":1,""U239"":1,""U51"":1,""U158"":1,""U28"":1,""U52"":1,""U157"":1,""U251"":1,""U17"":1,""U195"":1,""U254"":1,""U69"":1,""U112"":1,""U40"":1,""U164"":1,""U72"":1,""U34"":1,""U133"":1,""U199"":1,""U175"":1,""U201"":1,""U281"":1,""U60"":1,""U2"":1,""U153"":1,""U37"":1,""U92"":1,""U196"":1,""U231"":1,""U296"":1,""U286"":1,""U221"":1,""U32"":1,""U151"":2,""U47"":1,""U218"":1,""U298"":1,""U94"":1,""U101"":2,""U283"":1,""U108"":1,""U122"":1,""U123"":1,""U134"":1,""U58"":1,""U205"":1,""U172"":1,""U290"":1,""U12"":1,""U169"":1,""U224"":1,""U3"":1,""U266"":1,""U63"":1,""U240"":1,""U136"":1,""U20"":1,""U190"":1,""U277"":1,""U30"":1,""U80"":1,""U171"":1,""U220"":1,""U279"":1,""U206"":1,""U202"":1,""U271"":1,""U97"":1,""U284"":1,""U77"":1,""U247"":1,""U232"":1,""U105"":1,""U114"":1,""U227"":1,""U59"":1,""U56"":1,""U86"":1,""U26"":1,""U236"":1,""U70"":1,""U208"":1,""U140"":1,""U125"":1,""U163"":1,""U89"":3,""U55"":1,""U110"":1,""U159"":1,""U185"":1,""U214"":1,""U120"":1,""U4"":1,""U98"":1,""U146"":1,""U276"":1,""U173"":1,""U245"":1,""U44"":1,""U193"":1,""U137"":1,""U168"":1,""U85"":1,""U53"":1,""U95"":1,""U297"":1,""U234"":1,""U194"":1,""U200"":1,""U25"":1,""U145"":1,""U228"":1,""U174"":1,""U165"":1,""U258"":1,""U288"":1,""U215"":1,""U237"":1,""U42"":1,""U113"":1,""U106"":1,""U150"":1,""U104"":2,""U244"":1,""U36"":1,""U21"":3,""U242"":1,""U88"":1,""U131"":1,""U33"":1,""U66"":1,""U246"":1,""U272"":1,""U79"":1,""U253"":1,""U261"":1,""U99"":1,""U230"":2,""U170"":1,""U15"":1,""U294"":1,""U280"":1,""U14"":1,""U249"":1,""U252"":1,""U256"":1,""U233"":1,""U100"":1,""U278"":1,""U160"":1,""U22"":1,""U65"":1,""U11"":1,""U180"":1,""U162"":1,""U265"":1,""U295"":1,""U197"":1,""U143"":1,""U210"":1,""U38"":2,""U18"":1,""U299"":1,""U211"":1,""U181"":1}",596.7890002727509,,,,,true,300,,,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,0.019999980926513672,network_balanced,network_balanced_hardness_sweep,16,,596.7890002727509,3.2980000972747803
0,,,,,-526.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u300_path_no_dominance,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u300,8756,400,300,,,3.2320001125335693,600.0,labeling,,,path,path_no_dominance,false,"{""U23"":1,""U96"":1,""U10"":1,""U126"":1,""U176"":1,""U111"":1,""U19"":1,""U166"":1,""U91"":1,""U189"":1,""U107"":1,""U212"":1,""U121"":1,""U292"":1,""U16"":1,""U155"":1,""U293"":1,""U264"":1,""U7"":1,""U132"":1,""U219"":1,""U257"":2,""U184"":1,""U129"":1,""U275"":1,""U238"":1,""U142"":2,""U1"":1,""U24"":1,""U263"":1,""U43"":1,""U260"":1,""U87"":1,""U109"":1,""U138"":1,""U229"":1,""U119"":1,""U179"":3,""U282"":1,""U243"":1,""U186"":1,""U48"":1,""U57"":2,""U76"":1,""U9"":1,""U29"":1,""U117"":1,""U285"":1,""U67"":1,""U6"":1,""U13"":1,""U149"":1,""U152"":1,""U289"":1,""U188"":1,""U135"":1,""U144"":1,""U148"":1,""U116"":1,""U274"":1,""U167"":1,""U217"":1,""U118"":1,""U187"":1,""U225"":1,""U115"":1,""U250"":1,""U209"":1,""U241"":1,""U262"":1,""U35"":1,""U90"":1,""U54"":1,""U45"":1,""U49"":1,""U62"":1,""U5"":1,""U74"":1,""U203"":2,""U255"":1,""U82"":1,""U73"":1,""U81"":1,""U213"":1,""U8"":1,""U41"":1,""U300"":1,""U177"":1,""U31"":1,""U75"":1,""U83"":1,""U50"":1,""U93"":1,""U216"":1,""U139"":1,""U270"":1,""U78"":1,""U84"":1,""U269"":1,""U46"":1,""U147"":1,""U39"":1,""U68"":1,""U248"":1,""U71"":1,""U291"":1,""U192"":1,""U259"":1,""U103"":1,""U102"":1,""U222"":1,""U183"":1,""U156"":1,""U287"":1,""U204"":1,""U128"":1,""U235"":1,""U154"":1,""U273"":1,""U198"":1,""U226"":1,""U178"":1,""U27"":1,""U191"":1,""U223"":1,""U124"":1,""U267"":1,""U64"":1,""U127"":1,""U182"":1,""U207"":1,""U161"":1,""U130"":1,""U268"":1,""U61"":1,""U141"":1,""U239"":1,""U51"":1,""U158"":1,""U28"":1,""U52"":1,""U157"":1,""U251"":1,""U17"":1,""U195"":1,""U254"":1,""U69"":1,""U112"":1,""U40"":1,""U164"":1,""U72"":1,""U34"":1,""U133"":1,""U199"":1,""U175"":1,""U201"":1,""U281"":1,""U60"":1,""U2"":1,""U153"":1,""U37"":1,""U92"":1,""U196"":1,""U231"":1,""U296"":1,""U286"":1,""U221"":1,""U32"":1,""U151"":2,""U47"":1,""U218"":1,""U298"":1,""U94"":1,""U101"":2,""U283"":1,""U108"":1,""U122"":1,""U123"":1,""U134"":1,""U58"":1,""U205"":1,""U172"":1,""U290"":1,""U12"":1,""U169"":1,""U224"":1,""U3"":1,""U266"":1,""U63"":1,""U240"":1,""U136"":1,""U20"":1,""U190"":1,""U277"":1,""U30"":1,""U80"":2,""U171"":1,""U220"":1,""U279"":1,""U206"":1,""U202"":1,""U271"":1,""U97"":1,""U284"":1,""U77"":1,""U247"":1,""U232"":1,""U105"":1,""U114"":1,""U227"":1,""U59"":1,""U56"":1,""U86"":1,""U26"":1,""U236"":1,""U70"":1,""U208"":1,""U140"":1,""U125"":1,""U163"":1,""U89"":3,""U55"":1,""U110"":1,""U159"":1,""U185"":1,""U214"":1,""U120"":1,""U4"":1,""U98"":1,""U146"":1,""U276"":1,""U173"":1,""U245"":1,""U44"":1,""U193"":1,""U137"":1,""U168"":1,""U85"":1,""U53"":1,""U95"":1,""U297"":1,""U234"":1,""U194"":1,""U200"":1,""U25"":1,""U145"":1,""U228"":1,""U174"":1,""U165"":1,""U258"":1,""U288"":1,""U215"":1,""U237"":1,""U42"":1,""U113"":1,""U106"":1,""U150"":1,""U104"":2,""U244"":1,""U36"":1,""U21"":3,""U242"":1,""U88"":1,""U131"":1,""U33"":1,""U66"":1,""U246"":1,""U272"":1,""U79"":1,""U253"":1,""U261"":1,""U99"":1,""U230"":2,""U170"":1,""U15"":1,""U294"":1,""U280"":1,""U14"":1,""U249"":1,""U252"":1,""U256"":1,""U233"":1,""U100"":1,""U278"":1,""U160"":1,""U22"":1,""U65"":1,""U11"":1,""U180"":1,""U162"":1,""U265"":1,""U295"":1,""U197"":1,""U143"":1,""U210"":1,""U38"":3,""U18"":1,""U299"":1,""U211"":1,""U181"":1}",596.7679998874664,,,,,false,300,,,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,0.01900005340576172,network_balanced,network_balanced_hardness_sweep,16,,596.7679998874664,3.316999912261963
1,,,,,-995.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u500_sd_fixed_network_path,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,8756,400,500,fixed_network_path,true,,,,false,,sd,sd_fixed_network_path,,,,,,,,,500,,,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,435.50099992752075,network_balanced,network_balanced_hardness_sweep,16,,600.0,624.4649999141693
0,,,,,,Memory_Limit,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u500_sd_n_minus_1,karlsruhe,,false,1.0e100,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,8756,400,500,n_minus_one_most_expensive,true,,,,false,,sd,sd_n_minus_1,,,,,,,,,500,,,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,memory_limit,213.8019998073578,network_balanced,network_balanced_hardness_sweep,16,,600.0,372.18499994277954
1,,1000,,500,-995.0,Optimal,1.8938936000000002,BlCSolver,,0.5,karlsruhe_network_balanced_n100_b50_u500_blc_astar_fixed_network_path,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,8756,400,500,fixed_network_path,,,,,,4387757,blc,blc_astar_fixed_network_path,,,,0,0,astar,null,,500,true,16,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,112.38900017738342,network_balanced,network_balanced_hardness_sweep,16,16,600.0,258.6890001296997
1,,1000,,500,-995.0,Optimal,1.4207367999999998,BlCSolver,,0.5,karlsruhe_network_balanced_n100_b50_u500_blc_astar_n_minus_1,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,8756,400,500,n_minus_one_most_expensive,,,,,,4387757,blc,blc_astar_n_minus_1,,,,0,0,astar,null,,500,true,16,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,112.76600003242493,network_balanced,network_balanced_hardness_sweep,16,16,600.0,211.5809998512268
0,,,,,-995.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u500_path_dominance,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,8756,400,500,,,6.004000186920166,600.0,labeling,,,path,path_dominance,false,"{""U23"":1,""U96"":1,""U327"":1,""U10"":1,""U396"":1,""U126"":1,""U176"":1,""U448"":1,""U111"":1,""U432"":1,""U381"":1,""U19"":1,""U166"":1,""U91"":1,""U189"":1,""U466"":1,""U107"":1,""U212"":1,""U121"":1,""U292"":1,""U16"":1,""U155"":1,""U363"":1,""U390"":1,""U372"":1,""U293"":1,""U415"":1,""U385"":1,""U431"":1,""U264"":1,""U7"":1,""U132"":1,""U219"":1,""U257"":1,""U184"":1,""U420"":1,""U346"":1,""U129"":1,""U334"":1,""U275"":1,""U238"":1,""U326"":1,""U439"":1,""U142"":1,""U1"":1,""U24"":1,""U263"":1,""U374"":1,""U43"":1,""U345"":1,""U481"":1,""U302"":1,""U260"":1,""U404"":1,""U87"":1,""U109"":1,""U138"":1,""U324"":1,""U229"":1,""U119"":1,""U347"":1,""U179"":1,""U282"":1,""U397"":1,""U357"":1,""U316"":1,""U475"":1,""U491"":1,""U243"":1,""U323"":1,""U485"":1,""U377"":1,""U186"":1,""U371"":1,""U386"":1,""U437"":1,""U359"":1,""U48"":1,""U57"":1,""U76"":1,""U9"":3,""U488"":1,""U29"":1,""U473"":1,""U471"":1,""U117"":1,""U285"":1,""U331"":1,""U413"":1,""U67"":1,""U6"":1,""U13"":1,""U351"":1,""U492"":1,""U149"":1,""U152"":1,""U489"":1,""U289"":1,""U188"":1,""U444"":1,""U456"":1,""U472"":1,""U135"":1,""U144"":1,""U148"":1,""U116"":1,""U399"":1,""U274"":1,""U167"":1,""U341"":1,""U217"":1,""U421"":1,""U428"":1,""U446"":1,""U118"":1,""U187"":1,""U225"":1,""U115"":1,""U250"":1,""U332"":1,""U438"":1,""U209"":2,""U241"":1,""U262"":1,""U35"":1,""U90"":1,""U54"":2,""U305"":1,""U452"":1,""U416"":1,""U45"":1,""U49"":1,""U443"":1,""U321"":1,""U319"":1,""U417"":1,""U469"":1,""U62"":1,""U5"":2,""U435"":1,""U74"":1,""U307"":1,""U203"":1,""U434"":1,""U255"":1,""U82"":1,""U73"":1,""U81"":1,""U445"":1,""U496"":1,""U213"":1,""U8"":1,""U393"":1,""U41"":1,""U403"":1,""U300"":1,""U455"":1,""U450"":1,""U177"":1,""U318"":1,""U31"":1,""U356"":1,""U75"":1,""U83"":1,""U50"":1,""U93"":1,""U216"":1,""U139"":1,""U270"":1,""U430"":1,""U370"":1,""U78"":1,""U84"":1,""U269"":1,""U436"":1,""U46"":1,""U147"":1,""U39"":1,""U68"":1,""U248"":1,""U71"":1,""U291"":1,""U322"":1,""U335"":1,""U192"":1,""U259"":1,""U419"":1,""U103"":1,""U102"":1,""U222"":1,""U462"":1,""U476"":1,""U364"":2,""U369"":1,""U479"":3,""U183"":1,""U156"":1,""U287"":1,""U204"":1,""U355"":1,""U398"":1,""U441"":1,""U373"":1,""U406"":1,""U354"":1,""U128"":1,""U459"":1,""U382"":1,""U235"":1,""U154"":2,""U273"":1,""U198"":1,""U494"":1,""U226"":1,""U340"":1,""U178"":1,""U27"":1,""U191"":1,""U223"":1,""U124"":1,""U267"":1,""U378"":1,""U64"":1,""U495"":1,""U127"":1,""U182"":1,""U344"":1,""U207"":1,""U161"":1,""U130"":1,""U268"":1,""U394"":1,""U454"":1,""U61"":1,""U141"":1,""U464"":1,""U477"":1,""U433"":1,""U497"":1,""U239"":1,""U51"":1,""U498"":1,""U158"":1,""U28"":1,""U52"":1,""U157"":1,""U251"":1,""U17"":1,""U195"":1,""U254"":1,""U314"":2,""U349"":1,""U391"":1,""U69"":1,""U112"":1,""U320"":1,""U411"":1,""U329"":1,""U40"":1,""U164"":1,""U72"":1,""U474"":1,""U34"":1,""U133"":1,""U199"":1,""U425"":1,""U175"":1,""U405"":1,""U361"":1,""U201"":1,""U281"":1,""U304"":1,""U338"":1,""U60"":1,""U2"":1,""U153"":1,""U333"":1,""U37"":1,""U92"":1,""U451"":1,""U449"":1,""U196"":1,""U231"":1,""U493"":1,""U296"":1,""U308"":1,""U286"":2,""U221"":1,""U32"":1,""U151"":1,""U376"":1,""U47"":1,""U218"":1,""U298"":1,""U328"":1,""U94"":1,""U101"":1,""U283"":2,""U108"":1,""U122"":1,""U123"":1,""U134"":1,""U58"":1,""U205"":1,""U172"":1,""U368"":1,""U458"":1,""U290"":1,""U12"":1,""U169"":1,""U483"":1,""U484"":1,""U486"":1,""U224"":1,""U337"":1,""U3"":1,""U266"":1,""U63"":1,""U240"":1,""U136"":1,""U20"":2,""U190"":1,""U277"":1,""U343"":1,""U30"":1,""U409"":1,""U80"":1,""U171"":1,""U330"":1,""U220"":1,""U279"":1,""U315"":1,""U388"":1,""U309"":1,""U447"":1,""U206"":1,""U202"":1,""U271"":3,""U401"":1,""U470"":1,""U383"":1,""U339"":1,""U97"":1,""U408"":1,""U392"":1,""U284"":1,""U77"":3,""U379"":1,""U247"":2,""U457"":1,""U468"":1,""U350"":1,""U232"":1,""U105"":1,""U353"":1,""U482"":1,""U352"":1,""U114"":1,""U227"":1,""U303"":1,""U59"":1,""U56"":1,""U86"":1,""U26"":1,""U236"":1,""U70"":1,""U208"":1,""U140"":2,""U125"":1,""U163"":1,""U414"":1,""U89"":1,""U55"":1,""U110"":1,""U358"":1,""U442"":1,""U490"":1,""U159"":1,""U185"":1,""U214"":1,""U120"":1,""U4"":1,""U98"":1,""U146"":1,""U276"":1,""U173"":1,""U312"":1,""U389"":1,""U245"":1,""U44"":1,""U412"":2,""U193"":1,""U137"":1,""U168"":1,""U85"":1,""U53"":1,""U325"":1,""U418"":1,""U95"":1,""U402"":1,""U297"":1,""U424"":1,""U467"":1,""U400"":1,""U380"":1,""U234"":1,""U194"":1,""U200"":1,""U25"":2,""U145"":1,""U228"":1,""U301"":1,""U174"":1,""U165"":1,""U460"":1,""U500"":1,""U453"":1,""U258"":1,""U288"":1,""U215"":1,""U237"":1,""U465"":1,""U42"":1,""U360"":1,""U113"":1,""U463"":1,""U106"":1,""U150"":1,""U348"":1,""U104"":1,""U440"":2,""U461"":1,""U244"":1,""U426"":1,""U36"":1,""U21"":1,""U242"":1,""U306"":1,""U88"":1,""U375"":1,""U342"":1,""U131"":1,""U33"":1,""U66"":1,""U246"":1,""U272"":1,""U480"":1,""U79"":1,""U253"":2,""U261"":1,""U387"":1,""U99"":1,""U230"":1,""U317"":1,""U170"":1,""U313"":1,""U15"":1,""U384"":1,""U423"":1,""U294"":1,""U280"":1,""U14"":1,""U249"":1,""U252"":1,""U256"":1,""U233"":1,""U422"":1,""U362"":1,""U100"":1,""U278"":1,""U160"":1,""U410"":1,""U22"":1,""U65"":1,""U310"":1,""U11"":1,""U180"":1,""U407"":1,""U427"":1,""U162"":1,""U265"":1,""U365"":1,""U295"":1,""U336"":1,""U197"":1,""U395"":1,""U143"":1,""U210"":1,""U367"":1,""U487"":1,""U38"":1,""U366"":1,""U18"":1,""U299"":1,""U499"":1,""U211"":1,""U311"":1,""U478"":1,""U429"":1,""U181"":1}",593.9959998130798,,,,,true,500,,,Gurobi,gurobi_10min,true,600.0,20260829,16,16,100,,false,ok,0.0280001163482666,network_balanced,network_balanced_hardness_sweep,16,,593.9959998130798,6.117000102996826
